0.3339	6.2212	2725.8
0.34949	10.07	5476
0.37664	9.9444	6250.1
0.38272	9.847	6365.6
0.36962	5.9462	3188.8
0.28718	5.9251	1918
0.23115	9.6237	2248.4
0.45649	2.876	2349.9
0.85271	5.6091	15998
0.73223	7.4426	15975
0.6529	9.0098	16344
0.6738	10.302	21001
0.6746	10.355	21200
0.68439	10.242	21495
0.69761	10.007	21630
0.71237	9.4855	20923
0.73043	9.2889	21356
0.75476	9.1395	22286
0.76385	8.8557	21835
0.76192	8.597	20848
0.74885	8.4985	19822
0.72717	8.4285	18482
0.69983	8.3103	16794
0.66769	8.0628	14686
0.6307	7.799	12555
0.59208	7.6592	10817
0.56399	7.4948	9557.8
0.53258	7.1145	8016.8
0.48429	6.9401	6445.7
0.43006	6.7935	4964.5
0.38034	6.4779	3689.4
0.33996	6.3226	2873.4
0.32053	6.2065	2505.8
0.36387	6.0142	3126.4
0.39571	5.6376	3462.8
0.36359	5.5955	2901.4
0.32071	5.5695	2246.8
0.28243	5.3502	1673.6
0.24393	5.2032	1214.1
0.22132	5.106	980.76
0.21697	5.0092	924.62
0.28315	4.8633	1528.9
0.31948	4.0904	1637
0.308	4.6287	1721.7
0.27407	4.9448	1456.4
0.24003	5.0366	1137.8
0.21889	5.0421	947.25
0.2114	4.9842	873.42
0.23542	4.9282	1071
0.32827	1.8459	779.95
0.41159	2.1546	1431.2
0.4079	2.15	1402.6
0.38065	5.8199	3308.9
0.33461	5.8415	2566.5
0.33533	2.1731	958.15
0.39421	2.2975	1399.9
0.36839	2.1776	1158.8
0.35928	2.1552	1090.8
0.37901	2.1811	1228.5
0.37116	7.4775	4127.8
0.34722	7.758	3780.1
0.36901	6.9676	3758.9
0.35333	6.7448	3324.8
0.30733	6.7619	2522.4
0.20956	6.8813	1195.5
0.29831	6.9469	2448.3
0.29081	6.9508	2328.3
0.29443	7.0098	2409.3
0.41328	7.2086	4901
0.61348	7.5993	11501
0.67408	7.8924	14560
0.65985	7.776	13691
0.62754	7.6544	12142
0.61827	7.5177	11528
0.67638	7.3028	13328
0.763	6.9721	16082
0.70093	6.7649	13127
0.58158	6.6885	8926.3
0.53739	6.483	7371.3
0.55611	6.4012	7789.1
0.59706	6.5217	9156.7
0.77448	7.0099	16671
0.72236	8.0681	17204
0.68754	8.5502	16849
0.74367	8.4971	19545
0.774	8.4524	21020
0.79309	8.3627	21752
0.79719	8.2006	21408
0.78004	7.5853	18552
0.70503	7.5608	15096
0.60662	7.5113	11087
0.5559	7.3644	9092.1
0.50766	6.9379	7080.3
0.45653	6.8045	5604.3
0.41806	6.4152	4411.9
0.39536	6.1698	3788.9
0.41914	5.859	4039.3
0.43946	5.802	4396.7
0.4807	7.6853	7160.1
0.51494	7.7237	8267.8
0.51663	7.6158	8178.1
0.4986	7.2484	7179.1
0.468	6.9853	6063.3
0.43475	6.661	4966
0.43621	6.4196	4806.8
0.44731	5.7753	4534
0.39912	5.7867	3616.8
0.34938	5.7796	2768
0.35769	5.6983	2860
0.34086	5.5009	2506.6
0.31405	5.3009	2050.2
0.29842	5.1486	1797.9
0.26203	4.9177	1323.9
0.32063	3.7355	1505.8
0.40274	4.3308	2754.4
0.37752	4.6747	2612.4
0.31821	4.6397	1842.2
0.27809	4.4255	1341.9
0.24983	4.3076	1054.2
0.32498	4.1935	1736.6
0.78095	3.9791	9515.6
0.83549	5.5867	15296
0.77426	7.4055	17755
0.76156	8.2225	19607
0.75004	9.1641	22091
0.7556	9.1874	22501
0.76107	8.9011	21833
0.74495	8.5338	19729
0.7382	8.2835	18605
0.73505	7.8016	17060
0.68967	7.5294	14372
0.62616	7.1498	11145
0.56792	6.9532	8882.9
0.51676	6.7811	7153.7
0.47154	6.4834	5675.9
0.43243	6.3425	4664.4
0.43805	6.2053	4678.9
0.5075	5.9189	5983.4
0.48733	5.6865	5297.8
0.4148	5.5676	3757.4
0.35946	5.3702	2721.2
0.32074	5.2734	2127.4
0.30587	5.2134	1912.6
0.35402	5.1534	2532.7
0.51898	3.45	3643.5
0.53807	4.086	4638.5
0.54576	4.0694	4752.7
0.52403	4.4228	4762.2
0.48906	4.735	4440.7
0.47998	4.9292	4452.7
0.48868	5.1264	4800.5
0.51037	5.2106	5322.1
0.5674	5.2015	6566.5
0.64414	5.1204	8330.7
0.67692	5.1733	9295.4
0.61845	6.0004	9010.3
0.59013	6.8391	9416.8
0.5926	7.1365	9960.5
0.61928	7.3849	11321
0.66868	7.4398	13316
0.74795	7.3464	16412
0.73953	7.3459	16043
0.68284	7.4137	13828
0.61488	7.3051	11018
0.55602	7.2457	8924.1
0.52742	7.2787	8072.5
0.52101	7.6759	8398.8
0.53659	7.9303	9283.3
0.58331	7.9907	11078
0.63202	7.8864	12788
0.63103	7.7508	12470
0.6471	7.7535	13119
0.5854	7.8184	10850
0.58366	8.2614	11590
0.59155	8.7773	12934
0.62854	8.6544	14319
0.67272	8.3672	15662
0.6335	8.1045	13310
0.56177	7.804	9968.9
0.55158	7.6346	9350.6
0.5252	7.4663	8250.2
0.44176	7.2527	5639.5
0.4201	7.1636	5027.5
0.43409	7.1008	5314.1
0.4587	6.9982	5836.8
0.46192	6.809	5741.5
0.50466	6.5135	6533.2
0.52313	6.468	6968.3
0.51205	6.5199	6732.9
0.46554	6.5703	5611.1
0.41998	6.6096	4595.8
0.41873	6.5968	4559
0.3845	6.5379	3807.6
0.4174	6.3582	4357.1
0.41532	5.7502	3891.4
0.38411	5.9893	3469
0.3423	6.0897	2802.3
0.30645	6.0637	2236.1
0.27838	5.8684	1784.8
0.25577	5.6754	1456.4
0.27553	5.5266	1645.5
0.30052	4.3634	1545.1
0.29172	4.8877	1631
0.26745	5.1122	1433.9
0.2603	5.3301	1416.2
0.34528	5.4029	2526
0.37387	2.2023	1207
0.31891	2.1034	838.79
0.25623	5.5103	1418.8
0.1727	5.6062	655.83
0.20157	5.7543	917.34
0.34011	5.9318	2693.3
0.32076	7.4462	3067.3
0.39482	7.7727	4899.1
0.35021	8.1297	4084.4
0.23596	7.1758	1589.2
0.19419	6.8023	1013.6
0.45105	2.3416	1867.9
0.40882	2.9402	1926.8
0.40241	3.2515	2064.5
0.38286	3.5723	2053.2
0.4325	3.8144	2797.6
0.51163	4.0965	4204.7
0.56189	4.6119	5709.3
0.64295	5.4824	8888.3
0.76049	9.9285	25425
0.7782	9.8156	26201
0.76806	9.3142	23704
0.76848	8.767	21792
0.80533	8.4209	22641
0.80209	7.9734	20888
0.8094	7.5135	19744
0.74723	7.3834	16478
0.66907	7.2027	12833
0.65734	7.2787	12539
0.67261	8.6285	16329
0.68149	8.8006	17229
0.67365	8.5748	16239
0.65387	8.3831	14835
0.63222	8.1339	13320
0.6269	7.7802	12367
0.62293	7.5607	11785
0.60985	7.1679	10602
0.55597	6.9088	8452.1
0.49758	6.7836	6635
0.4531	6.5247	5276.2
0.43106	6.3283	4624.2
0.41216	6.1982	4137.4
0.44793	5.9372	4676
0.49032	5.6584	5336.4
0.49856	5.5461	5407
0.47112	5.6819	4947.2
0.42472	5.8037	4107.9
0.39777	5.8259	3617.1
0.41037	5.8288	3851.7
0.4777	5.9349	5315.9
0.60328	6.1132	8738.9
0.63851	7.024	11356
0.65067	8.1235	14085
0.62287	7.2189	11151
0.49224	7.5605	7358.2
0.46735	8.0868	7223.4
0.47763	8.0647	7517.4
0.52253	7.947	8827
0.62612	7.8007	12377
0.64529	8.1554	13925
0.58648	8.3312	11835
0.52841	8.1049	9261.2
0.48989	7.9207	7725.6
0.48031	7.9313	7439.3
0.48277	8.8166	8668.4
0.50723	8.8906	9681.3
0.51173	8.5434	9323.6
0.5245	8.5016	9729.3
0.55531	8.5299	10956
0.55361	8.3821	10632
0.54597	8.4331	10427
0.46286	8.5057	7581.8
0.43615	8.5034	6729.5
0.44684	8.336	6875.3
0.50888	8.5704	9260.3
0.51772	9.1213	10456
0.57652	8.5726	11890
0.5012	8.5287	8922.8
0.45532	8.4467	7267.5
0.41584	8.3665	5983.8
0.39002	8.2569	5171.2
0.3709	8.0188	4499.5
0.35738	7.8326	4053.1
0.36273	7.7417	4114.4
0.412	7.6516	5231.2
0.42912	7.3212	5380.5
0.46311	7.4843	6433.4
0.39118	7.5694	4653.6
0.38798	7.5593	4570.4
0.37203	7.4248	4112.1
0.37614	7.1082	3994.7
0.41216	6.8927	4633.1
0.45192	6.7339	5429.6
0.40637	6.6526	4332.9
0.38672	6.6609	3929.2
0.37138	6.5243	3544.3
0.39962	2.1956	1374.8
0.39181	2.1926	1319.7
0.40997	2.2045	1452.8
0.42773	2.2498	1613.9
0.42304	2.2365	1569.4
0.42127	6.7504	4730.6
0.42286	7.1143	5053.7
0.40635	6.5306	4247.6
0.39487	6.4733	3973.7
0.3874	6.9469	4129.1
0.26407	7.1271	1974.8
0.28247	7.0573	2234.4
0.35966	3.6465	1849.5
0.33432	3.9476	1730.1
0.2979	4.026	1401
0.26914	6.411	1827.3
0.25201	9.4047	2587.1
0.23555	9.3382	2237.7
0.33012	5.6752	2426.2
0.52933	3.5589	3910
0.53815	4.0143	4558.4
0.49985	4.6792	4584.2
0.47637	5.3822	4789.7
0.46157	5.8123	4859
0.44535	5.8335	4540.2
0.42425	5.7456	4057.2
0.42021	5.6077	3884
0.47672	5.3102	4732.4
0.53062	5.046	5570.9
0.47807	5.3837	4825.3
0.42696	5.4206	3875.3
0.40036	5.4743	3441.2
0.39493	5.5966	3423.9
0.41548	5.6602	3832.9
0.46858	5.6254	4845
0.48485	5.5139	5083.8
0.46934	5.5741	4816.1
0.42748	5.7633	4132.2
0.38942	5.8518	3482.4
0.36155	5.8998	3026.7
0.35124	5.9597	2886.2
0.34842	6.0481	2883.1
0.36331	6.1836	3206.9
0.37604	6.3231	3516.1
0.35831	6.3658	3214.9
0.33401	6.2857	2756.9
0.30243	6.1973	2227.3
0.26401	6.1142	1673.9
0.22969	5.9757	1237.6
0.20459	5.8912	967.82
0.21112	5.8818	1028.9
0.26391	5.9862	1636.8
0.31795	4.2474	1683.6
0.33217	5.3681	2322.8
0.42927	6.1667	4464.4
0.44277	6.6239	5120.1
0.44997	2.2513	1787.3
0.47525	2.3264	2060.3
0.51993	2.3946	2538.2
0.50258	7.3757	7445.3
0.48462	7.6748	7265.2
0.51153	8.2436	8876.2
0.53773	8.9259	10941
0.49726	8.0601	8142
0.53547	7.5269	8660.2
0.58776	2.5675	3477.8
0.62729	2.6546	4095.7
0.58957	8.4491	12189
0.57201	9.7976	14120
0.56754	10.029	14359
0.5359	9.4672	11809
0.49141	8.4808	8512
0.54394	7.553	8974
0.54926	2.5227	2984.1
0.53238	7.3666	8342.2
0.53099	7.5709	8576.5
0.50143	7.7445	7866.2
0.42826	7.9133	5897.1
0.40863	7.7208	5203.8
0.39255	7.3045	4490.4
0.41624	6.9519	4770.6
0.48031	2.3093	2089
0.44905	2.3168	1831.8
0.39293	6.4132	3896.2
0.38973	6.6515	3984.6
0.38784	6.4593	3824.7
0.37717	5.8598	3271.3
0.38997	5.8307	3479.4
0.39439	5.9078	3606.7
0.39466	5.9598	3643.9
0.40858	5.9146	3875.3
0.40524	5.1748	3332.3
0.36772	5.5407	2938.5
0.308	5.5764	2074.9
0.28967	5.2641	1732.1
0.27219	4.7163	1370.1
0.25706	11.234	3424.5
0.25185	11.206	3276.8
0.33376	2.8467	1243.4
0.4082	3.6503	2384.9
0.41328	4.1012	2746.7
0.36565	4.559	2390
0.30715	4.7567	1759.6
0.2663	4.6098	1281.8
0.24137	4.3932	1003.6
0.27851	4.2466	1291.5
0.47232	3.6416	3185.4
0.53495	4.137	4642.1
0.46522	4.5029	3821.3
0.38907	4.8893	2902.1
0.34101	5.1796	2361.9
0.31399	5.2364	2024.4
0.30823	5.3082	1977.6
0.35896	5.3541	2705.5
0.45257	5.1637	4147.2
0.52919	4.8792	5357.6
0.52167	5.3994	5762.5
0.46608	5.8283	4968
0.41972	5.9747	4131.9
0.39005	6.0648	3623.3
0.37628	6.2153	3458.3
0.37172	6.2873	3415.4
0.41928	6.2644	4328.9
0.51785	5.9816	6297.1
0.52897	5.6539	6205.8
0.47139	5.7369	5001.3
0.40065	5.8113	3660.3
0.34434	5.7308	2665.8
0.30816	5.6486	2104.1
0.32182	5.5542	2256.3
0.45014	3.9795	3161.7
0.51195	4.6836	4813.1
0.48195	5.1364	4678.2
0.43572	5.4675	4071
0.37875	5.813	3272.1
0.33877	5.8232	2622.4
0.31058	5.7811	2188
0.29389	5.7247	1939.8
0.32133	5.6656	2294.9
0.39401	4.5318	2758.6
0.4448	5.436	4217.9
0.41233	6.0618	4047.1
0.35166	6.0352	2930.6
0.30045	5.9503	2108.5
0.27113	5.8934	1700.3
0.30661	5.9418	2192.6
0.36909	6.4082	3434.9
0.40171	6.7491	4300.7
0.45704	6.4479	5301.4
0.46729	6.3644	5466.6
0.42825	6.505	4698.1
0.40424	6.5412	4210.8
0.39336	6.5196	3973.2
0.34904	6.4697	3103
0.26033	6.4915	1732.3
0.27794	7.8265	2449.1
0.31967	8.2778	3485.7
0.35264	8.3644	4301.6
0.35982	8.3011	4433
0.35438	8.1157	4172.7
0.34488	8.0265	3895.2
0.34049	8.1403	3867.4
0.34275	8.4924	4148.5
0.37174	8.3349	4757.7
0.46066	8.2927	7256
0.43622	8.9553	7233.6
0.40303	8.9382	6158.4
0.37712	8.2834	4855.7
0.36795	7.8485	4307.6
0.46225	7.6461	6579.4
0.54514	3.5298	4113.1
0.53844	3.6606	4161.2
0.48961	8.6649	8702.9
0.45446	8.9362	7827.8
0.44458	9.0222	7592.6
0.43522	9.0877	7351
0.41642	8.9724	6609.6
0.40659	8.7123	6047.3
0.43715	8.3558	6601.3
0.45121	7.9743	6611
0.36283	7.6986	4088
0.30542	7.3548	2740.4
0.27699	7.0719	2153.8
0.26	6.9553	1862.3
0.25027	4.3746	1074.4
0.2465	4.3775	1042.9
0.24923	5.5383	1349.3
0.39024	2.6663	1592.1
0.43362	3.3894	2498.9
0.38245	3.8606	2214.2
0.32944	3.9643	1687
0.29052	3.9741	1315.2
0.25426	5.1712	1310.9
0.22134	5.1772	994.59
0.19709	5.1193	779.75
0.18656	5.0212	685.25
0.31948	3.4818	1393.5
0.31871	4.1947	1670.7
0.28285	4.3122	1352.8
0.24517	4.2356	998.29
0.21982	4.2123	798.09
0.20788	4.2206	715.19
0.20313	4.2165	682.17
0.21297	4.1835	744
0.2247	4.106	812.91
0.22347	4.0116	785.51
0.22064	3.9569	755.33
0.21041	3.9539	686.39
0.19595	3.9798	599.14
0.19981	4.1359	647.42
0.24007	4.8308	1091.7
0.2936	5.225	1766.2
0.32129	5.3802	2178
0.3152	5.3768	2094.9
0.28743	5.3263	1725.6
0.29335	5.2748	1780
0.32991	5.2134	2225
0.31935	5.1466	2058.1
0.28177	5.0419	1569.6
0.17944	4.9037	619.12
0.27905	4.57	1395.3
0.29902	4.4424	1557.4
0.26764	4.4276	1243.6
0.23911	4.4099	988.61
0.21626	4.4093	808.59
0.1982	4.4079	678.98
0.18517	4.4347	596.19
0.18529	4.5392	611.05
0.25499	3.159	805.36
0.24302	4.1068	951.03
0.22391	4.5078	886.13
0.20663	4.6685	781.56
0.18492	4.7094	631.43
0.17533	4.6756	563.57
0.17112	4.644	533.18
0.20241	4.6201	742.2
0.25381	4.1447	1047
0.26425	4.5546	1247.1
0.25946	5.105	1347.6
0.22832	5.1491	1052.5
0.20286	5.131	827.96
0.19519	5.0239	750.56
0.27354	4.8225	1414.8
0.39022	2.0375	1216.5
0.36757	5.0931	2698.3
0.38213	5.5333	3169.1
0.3884	5.536	3275.4
0.36581	5.5587	2917.5
0.36155	5.5047	2822.2
0.42218	2.1745	1519.7
0.36057	5.3485	2726.9
